JobSatisfaction;Age;Attrition;DailyRate;DistanceFromHome;HourlyRate;MonthlyIncome;MonthlyRate;NumCompaniesWorked;OverTime;PercentSalaryHike;TrainingTimesLastYear;YearsSinceLastPromotion;NewEmployee;BusinessTravel_g__Travel_Frequently;BusinessTravel_g__Travel_No;BusinessTravel_g__Travel_Rarely;Department_g__Human Resources;Department_g__Research & Development;Department_g__Sales;Education_g__1;Education_g__2;Education_g__3;Education_g__4;Education_g__5;EnvironmentSatisfaction_g__1;EnvironmentSatisfaction_g__2;EnvironmentSatisfaction_g__3;EnvironmentSatisfaction_g__4;Gender_g__Female;Gender_g__Male;JobInvolvement_g__1;JobInvolvement_g__2;JobInvolvement_g__3;JobInvolvement_g__4;MaritalStatus_g__Divorced;MaritalStatus_g__Married;MaritalStatus_g__Single;RelationshipSatisfaction_g__1;RelationshipSatisfaction_g__2;RelationshipSatisfaction_g__3;RelationshipSatisfaction_g__4;WorkLifeBalance_g__1;WorkLifeBalance_g__2;WorkLifeBalance_g__3;WorkLifeBalance_g__4
3.0;0.44666778878609315;0;-1.3792468275596497;-0.2740973896557982;-0.5383067103851711;2.869020668155545;0.8503097035412793;-0.6774537089740392;0;1.8629199863698904;0.15256386561369908;0.8857286516173457;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0
4.0;0.11959403356152776;0;0.5720780602888595;-0.7659540102356398;-1.1654769541319498;0.08453605915802481;-1.304050897603643;2.1409034338848096;1;-0.8734084048064044;-1.3946494785898766;-0.6791556155526715;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0
1.0;-1.1887009873367338;1;-1.334673416415902;2.431114023533331;0.61954604730119;-0.3172519884489999;1.0655627492937845;2.1409034338848096;0;0.7683886298993725;2.4733838819190628;-0.053201908684664546;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0
4.0;1.6459382246094996;1;-1.3321971157968049;-0.8889181653806003;-0.4418189805779743;2.841838390093336;1.6333296122891103;-0.6774537089740392;0;-0.05250988745351596;0.15256386561369908;1.198705505051349;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
4.0;0.7737415440106585;0;1.5947902159759588;2.3081498683883703;-0.6347944401923677;1.456179293562767;-0.35293933638459474;0.1277911889856318;1;0.7683886298993725;-0.6210428064880888;2.7635897722213665;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0
3.0;1.4278890544597893;0;-1.6318294907075532;-1.0118823205255607;1.391447885758764;-0.024617776185532642;1.5029670744429233;-1.0800761579538747;0;-0.8734084048064044;0.15256386561369908;-0.6791556155526715;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0
1.0;-0.0984551365881825;1;0.20063296742429557;0.8325800066488455;-1.1172330892283515;-0.7899687928746009;-0.8411653420547633;-0.6774537089740392;0;0.22112295166411353;-1.3946494785898766;4.01549718595738;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0
1.0;0.2286186186363829;0;0.34921100457012116;1.570364937518608;0.7642776420119851;0.9380171180019108;-1.2896913092015792;-0.6774537089740392;1;-0.5997755656887749;-0.6210428064880888;-0.053201908684664546;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0
4.0;-0.4255288918127479;0;0.5795069621461508;-0.15113323451083782;1.0537408314335754;-0.8751257733663645;1.0126293645959807;-1.0800761579538747;0;1.042021469017002;-0.6210428064880888;-0.053201908684664546;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0
4.0;0.8827661290855137;0;1.064861883489181;0.2177592309240434;1.150228561240772;2.375704793635926;-1.2445008398186137;0.1277911889856318;0;-0.5997755656887749;0.926170537715487;-0.36617876211866796;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1
3.0;-0.534553476887603;0;0.7553243061020444;2.431114023533331;0.13710739826520627;-0.5177212891577903;-0.4376890640124614;2.543525882864645;0;-0.8734084048064044;-0.6210428064880888;1.5116823584853527;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0
4.0;-0.31650430673789276;0;-1.4560121467516596;-1.0118823205255607;0.4265705876867965;0.6927395307999481;-0.27677720574227604;-1.0800761579538747;0;-1.1470412439240338;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0
4.0;2.4091103201334856;0;0.7057982937201025;-1.0118823205255607;-0.0076241964455888815;1.1554753424995816;-0.4513447510222671;0.1277911889856318;1;-0.3261427265711454;-1.3946494785898766;-0.6791556155526715;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0
2.0;0.8827661290855137;0;-0.03956819262812244;1.8162932478085287;-1.4549401435535403;-0.9101654286809306;-0.8342671084106347;-0.6774537089740392;0;0.22112295166411353;0.15256386561369908;-0.6791556155526715;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0
2.0;1.7549628096843548;0;-1.6838318037085922;-0.8889181653806003;-1.3584524137463434;0.22554412660573328;1.3082679493443528;-0.2748312599942037;0;-0.8734084048064044;-0.6210428064880888;1.198705505051349;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0
3.0;-0.0984551365881825;1;-0.35653467187255033;0.7096158515038851;0.7160337771083868;-0.3459207973427358;-0.8990260364983733;1.738280984904974;0;-0.3261427265711454;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
1.0;-1.1887009873367338;1;-1.143998268745426;-0.8889181653806003;-0.4418189805779743;-0.9388342375746666;0.1551366885472503;1.3356585359251383;1;-0.3261427265711454;-0.6210428064880888;-0.36617876211866796;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0
3.0;-0.31650430673789276;0;1.3100156447797933;0.094795075779083;1.005496966529977;-0.9010338821444074;0.5864874617229702;-0.6774537089740392;1;1.042021469017002;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
2.0;-0.9706518171870235;0;0.8419948277704427;0.094795075779083;0.3783267227831981;-1.1490721694620631;1.286728566741257;-0.6774537089740392;0;1.8629199863698904;1.699777209817275;-0.6791556155526715;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0
3.0;0.11959403356152776;0;0.9459994537725206;-0.7659540102356398;-1.0689892243247532;-0.7734045921804423;-1.5833589700516286;0.1277911889856318;0;0.22112295166411353;-0.6210428064880888;-0.053201908684664546;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0
3.0;1.4278890544597893;0;1.6344110258815123;-0.8889181653806003;-0.2005996560599824;2.712722569297844;-0.19582854563260274;-0.2748312599942037;1;-1.1470412439240338;-0.6210428064880888;1.5116823584853527;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0
2.0;0.01056944848667263;0;-1.6838318037085922;-0.7659540102356398;-1.5031840084571386;-0.5003076422741877;-0.05575216857325506;0.1277911889856318;0;-0.05250988745351596;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0
1.0;0.337643203711238;0;-1.2480028947475037;2.0622215580984493;0.3783267227831981;0.4105110343571701;1.122437981788233;-0.6774537089740392;0;-0.3261427265711454;0.15256386561369908;1.5116823584853527;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0
3.0;-1.1887009873367338;0;0.2897797897117909;-1.0118823205255607;-0.0076241964455888815;-0.9462668917323018;1.5515362705087274;-0.6774537089740392;0;-0.5997755656887749;1.699777209817275;-0.36617876211866796;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0
4.0;0.9917907141603688;0;-0.9260838142648817;-1.0118823205255607;-1.2619646839391467;2.7955435727686364;1.0137556068235936;2.543525882864645;0;0.494755790781743;-2.168256150691665;-0.053201908684664546;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0
3.0;1.8639873947592098;0;0.6884641893864228;-0.8889181653806003;-1.2137208190355484;0.8968189778138755;-0.8238493678052158;1.3356585359251383;0;-1.1470412439240338;0.926170537715487;1.5116823584853527;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0
3.0;2.08203656490892;0;1.0797196872037635;-0.028169079365877415;-0.152355791156384;-0.7477088449497605;-0.29423396027027515;-0.2748312599942037;0;1.042021469017002;0.926170537715487;-0.6791556155526715;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0
4.0;-0.0984551365881825;0;-0.019757787675345695;0.3407233860690038;-0.7312821699995645;0.5086220692379553;0.20060871848711895;-1.0800761579538747;0;-1.1470412439240338;-0.6210428064880888;1.5116823584853527;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0
1.0;1.973011979834065;0;-0.8914156055975224;-0.8889181653806003;-1.2619646839391467;2.1858535702951865;0.4334592990460748;1.738280984904974;0;-0.05250988745351596;0.15256386561369908;1.198705505051349;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1
4.0;0.6647169589358034;0;-0.9632283235513381;1.939257402953489;0.61954604730119;0.9206034711183082;-1.263646957688032;0.9330360869453028;0;-0.5997755656887749;1.699777209817275;-0.6791556155526715;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0
4.0;-1.8428484977858646;1;-0.0866179043909672;-0.028169079365877415;-0.5865505752887694;-0.8791606427662236;0.41684722618878534;-0.6774537089740392;1;-0.3261427265711454;0.15256386561369908;-0.6791556155526715;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0
1.0;-1.7338239127110096;1;1.3124919453988904;0.094795075779083;-1.4549401435535403;-1.0717725662226567;0.4243085809467204;-0.6774537089740392;0;-0.5997755656887749;2.4733838819190628;-0.36617876211866796;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0
1.0;0.9917907141603688;0;0.49283644047775255;-0.15113323451083782;0.3783267227831981;-0.3924279762147963;0.9551910109877255;2.1409034338848096;1;2.1365528254875197;-0.6210428064880888;-0.36617876211866796;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0
3.0;1.5369136395346445;1;1.2852526385888223;-0.6429898550906794;-1.551427873360737;-0.8498547492304047;-0.5507356276091008;2.543525882864645;1;-0.8734084048064044;-0.6210428064880888;-0.053201908684664546;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
1.0;-0.9706518171870235;1;1.3917335652099974;1.8162932478085287;0.2818389929760014;0.47974089879685833;-0.2659371243015024;-0.6774537089740392;0;-0.8734084048064044;-0.6210428064880888;-0.36617876211866796;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0
1.0;-1.1887009873367338;0;-1.5154433616099898;-1.0118823205255607;-0.34533125077077753;-0.5325865974730607;-0.4368443823417517;-0.6774537089740392;0;0.22112295166411353;-0.6210428064880888;-0.36617876211866796;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0
1.0;-0.7526026470373133;0;0.9212364475815497;1.3244366272286872;0.9090092367227803;0.7420074097877016;-0.7247400517752854;-1.0800761579538747;0;-0.05250988745351596;-1.3946494785898766;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
3.0;0.44666778878609315;0;-0.7304560653562113;-0.2740973896557982;-1.1172330892283515;-0.6555439333950837;0.6502609278615475;-0.6774537089740392;0;-0.5997755656887749;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0
3.0;0.11959403356152776;0;-1.173713876174591;0.9555441617938059;-0.05586806134918726;0.50118941508032;1.4590436275660223;-1.0800761579538747;0;0.7683886298993725;0.926170537715487;-0.36617876211866796;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0
4.0;0.337643203711238;0;1.703747443216231;1.3244366272286872;-0.24884352096358078;0.8195193745744691;1.7313126860914279;0.5304136379654673;0;1.3156543081346315;2.4733838819190628;2.7635897722213665;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
3.0;-1.0796764022618788;0;1.171342810110356;-0.15113323451083782;1.005496966529977;-0.39115380693063023;-1.179038010338617;-0.6774537089740392;0;1.042021469017002;0.926170537715487;-0.36617876211866796;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
2.0;1.973011979834065;0;0.7107508949582967;-0.8889181653806003;-0.05586806134918726;0.9584038265485675;0.22088107858415015;0.1277911889856318;0;0.7683886298993725;0.926170537715487;-0.36617876211866796;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0
3.0;-0.9706518171870235;0;0.13129655008957697;0.094795075779083;-0.34533125077077753;-0.5952332539445577;-0.8918462422973413;0.1277911889856318;0;-0.5997755656887749;0.926170537715487;-0.36617876211866796;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
1.0;0.7737415440106585;1;1.4164965714009683;-1.0118823205255607;1.1984724261443707;0.8534972221522301;-1.677822536892656;2.543525882864645;0;-0.3261427265711454;-1.3946494785898766;0.2597749447493389;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
4.0;-0.4255288918127479;0;-0.3713924755871329;-0.520025699945719;-1.551427873360737;0.13932533837716454;0.9812353625012726;0.5304136379654673;0;-0.05250988745351596;-0.6210428064880888;-0.36617876211866796;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0
1.0;-0.20747972166303763;1;0.9905728649162683;-0.6429898550906794;0.9572531016263787;0.6623718295273241;-0.5505948473306491;-1.0800761579538747;1;1.8629199863698904;-0.6210428064880888;0.5727517981833423;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0
3.0;-0.4255288918127479;1;0.057007531516664184;2.431114023533331;-0.5865505752887694;-0.415150661782424;-1.5647759732960167;-0.6774537089740392;0;1.8629199863698904;0.926170537715487;0.2597749447493389;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0
3.0;-0.9706518171870235;0;0.2253959736152665;0.7096158515038851;3.4659340766134945;-0.9037945822601005;1.1597447555779086;-0.6774537089740392;0;0.22112295166411353;1.699777209817275;-0.053201908684664546;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0
4.0;-0.31650430673789276;0;-0.4605392978746282;-0.7659540102356398;-1.0207453594211549;0.2745996440461258;1.1293362154323618;-1.0800761579538747;0;0.494755790781743;-1.3946494785898766;-0.6791556155526715;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0
4.0;0.01056944848667263;0;-1.2257161891756299;0.094795075779083;1.0537408314335754;0.04907168074873669;1.4048432203621541;-0.2748312599942037;1;-0.3261427265711454;1.699777209817275;-0.6791556155526715;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0
4.0;-1.297725572411589;1;1.0277173742027246;-0.6429898550906794;-1.6479156031679336;-0.5886500459763665;-1.3569842823014466;-0.6774537089740392;1;-0.05250988745351596;0.15256386561369908;0.8857286516173457;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1
3.0;-1.1887009873367338;1;1.302586742922502;1.4474007823736474;-1.4066962786499417;-0.8676931192087293;0.7220588698718665;-0.6774537089740392;0;1.3156543081346315;-2.168256150691665;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0
2.0;-0.4255288918127479;1;0.5275046491451119;1.939257402953489;-0.5383067103851711;-0.8812842582398337;-1.583922091165435;0.5304136379654673;1;1.3156543081346315;-2.168256150691665;-0.053201908684664546;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0
1.0;0.5556923738609483;0;-0.8295080901200951;-0.8889181653806003;-1.5031840084571386;2.3788902168463415;0.021817764853579686;-1.0800761579538747;0;0.494755790781743;0.15256386561369908;3.3895434790893733;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
2.0;-0.9706518171870235;1;0.5076942441923351;-1.0118823205255607;-1.0207453594211549;-0.8211859403366688;-0.997290670857594;-0.6774537089740392;0;-0.05250988745351596;-0.6210428064880888;-0.6791556155526715;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0
3.0;1.4278890544597893;1;0.3838792132374805;-1.0118823205255607;0.7160337771083868;-0.36843112136300254;0.4233231189975592;0.1277911889856318;1;-0.3261427265711454;0.926170537715487;-0.6791556155526715;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0
2.0;-0.4255288918127479;0;0.4111185200475485;-0.2740973896557982;-1.7444033329751305;-0.4588971405387914;-0.11868095304112282;-1.0800761579538747;0;0.494755790781743;0.15256386561369908;-0.6791556155526715;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
4.0;-0.31650430673789276;0;-0.2649115489659579;-0.7659540102356398;-1.2619646839391467;-0.7398514676974033;1.1591816344641022;0.1277911889856318;0;0.494755790781743;-0.6210428064880888;-0.6791556155526715;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
4.0;1.209839884310079;0;1.1341983008238996;-1.0118823205255607;-1.5031840084571386;2.2132482099047563;0.2688871535361477;-0.2748312599942037;0;1.8629199863698904;0.15256386561369908;-0.053201908684664546;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0
3.0;0.8827661290855137;0;0.609222569575316;-0.028169079365877415;-0.05586806134918726;-0.18473838289573172;0.5245441392042637;-0.6774537089740392;0;-0.5997755656887749;-0.6210428064880888;0.5727517981833423;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
2.0;1.6459382246094996;0;0.4705497349058787;-0.2740973896557982;1.005496966529977;0.8456398448998729;0.15175796186441176;1.738280984904974;0;1.042021469017002;0.926170537715487;0.5727517981833423;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0
3.0;0.11959403356152776;0;-0.0841416037718701;0.094795075779083;0.3300828578795998;0.48356340664935643;-1.2212720938740989;-1.0800761579538747;1;-0.3261427265711454;-0.6210428064880888;-0.053201908684664546;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0
4.0;-0.8616272321121684;0;0.7503717048638502;2.3081498683883703;1.2949601559515673;-0.8385995872202714;1.7912850847118118;0.5304136379654673;0;1.8629199863698904;-1.3946494785898766;-0.36617876211866796;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0
2.0;-0.9706518171870235;0;0.36159250766560663;-0.7659540102356398;1.2949601559515673;0.25315112776266413;-0.8735448060986326;-1.0800761579538747;0;0.494755790781743;0.15256386561369908;-0.36617876211866796;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
3.0;0.9917907141603688;0;-0.985515029123212;-0.7659540102356398;-0.6830383050959662;2.3364179073741402;0.19033175816015171;0.1277911889856318;0;-0.8734084048064044;0.15256386561369908;0.5727517981833423;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
2.0;0.11959403356152776;0;-1.6689739999940096;-0.8889181653806003;-1.6479156031679336;0.1885932173649181;0.8974710968225672;1.738280984904974;0;0.22112295166411353;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0
1.0;0.6647169589358034;0;0.6884641893864228;2.18518571324341;0.8125215069155836;0.9252754251602504;-0.3813769526318191;2.1409034338848096;0;-1.1470412439240338;-1.3946494785898766;-0.6791556155526715;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
4.0;0.2286186186363829;1;-1.4882040547999218;-0.8889181653806003;0.8607653718191819;1.2117511525502485;-0.09812703238718838;1.738280984904974;0;-1.1470412439240338;0.926170537715487;2.7635897722213665;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0
3.0;0.337643203711238;0;1.248108129302366;0.5866516963589247;-1.0689892243247532;2.7953312112212756;0.4645717405838796;-0.6774537089740392;0;-0.3261427265711454;-0.6210428064880888;0.5727517981833423;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1
2.0;-1.7338239127110096;0;0.44578672871490777;-1.0118823205255607;0.18535126316880463;-0.9328881142485583;1.5601238674942752;-0.6774537089740392;1;-1.1470412439240338;2.4733838819190628;-0.053201908684664546;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
2.0;0.2286186186363829;0;-0.9037971086930079;-0.028169079365877415;0.18535126316880463;0.06775949691650528;-0.7706344225505088;2.543525882864645;0;-0.05250988745351596;-0.6210428064880888;-0.6791556155526715;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0
4.0;-0.0984551365881825;0;-1.4535358461325625;1.0785083169387661;0.5713021823975917;0.279483959635429;1.2661746460873227;-0.2748312599942037;0;1.3156543081346315;-2.168256150691665;-0.6791556155526715;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0
4.0;-0.6435780619624581;0;-0.027186689532636973;1.3244366272286872;0.040619668458009496;-0.7797754386012725;1.0892138360736543;-1.0800761579538747;0;-0.8734084048064044;0.926170537715487;-0.053201908684664546;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0
2.0;-0.9706518171870235;0;1.60221911783325;-0.8889181653806003;0.040619668458009496;-0.6927072041832598;0.7977986596788303;-1.0800761579538747;0;0.494755790781743;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0
4.0;-0.20747972166303763;0;0.9360942512961322;0.2177592309240434;-0.5865505752887694;-0.3174643499963609;0.5991576867836147;-0.6774537089740392;0;-1.1470412439240338;0.15256386561369908;-0.6791556155526715;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0
2.0;1.3188644693849343;0;-1.5600167727537375;-0.15113323451083782;-0.49006284548157264;1.4137069840905658;-0.3329485368444667;1.3356585359251383;0;0.494755790781743;0.15256386561369908;-0.053201908684664546;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0
3.0;-0.31650430673789276;0;0.49283644047775255;-0.8889181653806003;1.391447885758764;-0.5160223967789022;0.22383746443163388;-0.2748312599942037;0;-1.1470412439240338;0.15256386561369908;-0.6791556155526715;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0
2.0;-0.8616272321121684;0;-0.7775057771190561;0.094795075779083;-0.24884352096358078;-0.6735946649207691;0.5203207308507155;-1.0800761579538747;0;-0.3261427265711454;-0.6210428064880888;-0.36617876211866796;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0
4.0;0.5556923738609483;0;-1.5253485640863782;2.431114023533331;-0.49006284548157264;-0.46526798695962157;-0.6596995631306436;0.5304136379654673;0;1.042021469017002;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0
4.0;-0.8616272321121684;0;-0.21290923596491895;-0.15113323451083782;0.61954604730119;-0.2987765338285923;0.4849848809593625;-0.6774537089740392;1;-0.05250988745351596;-0.6210428064880888;-0.36617876211866796;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
